,beta_t,t_crit,base_surv
0,2.6555549361205544,13.697000002138807,-1.5289981813913402
1,1.1378835034975352,13.88400260093488,-1.5664044781530282
2,2.0649913960070143,13.689000001784699,-1.4667646071017022
3,1.264676342008249,13.686289623880793,-1.3770080607725115
4,0.9963824272930208,13.674461086712778,-1.416990275280619
5,0.6448155911044626,13.703999479819807,-1.451484100558078
6,1.283143028377732,13.600919406546822,-1.3391296021504515
7,5.593540098990582,13.697000002996873,-1.3213607097539097
8,3.6772641741337315,13.696999995515073,-1.3710810151587287
9,2.592343963051892,13.619999997321578,-1.3990752782091542
10,4.419132362662878,13.69700000035739,-1.4224508569284215
11,1.3102629065783962,13.5048037623637,-1.3903405004820328
12,1.2709844838169322,13.70153255818044,-1.3672335933470774
13,1.7580558059547258,13.689000034369087,-1.3500926260914747
14,1.6481304664684968,13.544000286013102,-1.3836326239898886
15,1.2034356478153083,13.612405966946536,-1.1640233934355984
16,3.724111957381557,13.696999997589906,-1.3837640158815798
17,3.131880597375514,13.696999982969462,-1.157828651717787
18,1.8872474645634831,13.678000022959706,-1.1913156453443108
19,2.5987199620107395,13.696999063361783,-1.3168002152760097
20,5.518375684773637,13.851000014638277,-1.3967987223108613
21,0.738173065324946,13.379007486362744,-1.579033556171754
22,1.2829944956376877,13.689000540429575,-1.4813726016675415
23,2.3186315586813597,13.550003145189986,-1.300770446162968
24,1.4539435358156199,13.712998500128737,-1.3197908505071276
25,1.3339655072379073,13.55000001752056,-1.6356413949114652
26,0.8643839091435956,13.677999533136237,-1.3897695051370968
27,7.4118523921539925,13.884000000052032,-1.4233269166942926
28,1.513090391574469,13.500000180349609,-1.265405610962632
29,0.44532105909631137,13.255253722075821,-1.4592650826116507
30,8.684290790987415,13.743499999809373,-1.3880049590044636
31,1.241717830847501,13.594982852653953,-1.3081151773488982
32,4.758310021849756,13.788000001784994,-1.2721206958491504
33,11.433621308011658,13.715999997058741,-1.2009753279848252
34,17.107724928047453,13.972000004639789,-1.3984264572911294
35,1.1476227574873306,13.461999939330692,-1.3893598315504265
36,1.4079770077334914,13.499999787156794,-1.5006929702679421
37,0.7797409839626935,13.543999612689579,-1.4290645422775865
38,2.7436309318796006,13.696999990739855,-1.2593415841514468
39,20.275414091552285,13.82090030627834,-1.4457997119550354
40,5.407540146762512,13.88400000037175,-1.5104042592435043
41,1.8919844706442872,13.57350153501075,-1.497260695093578
42,1.902849787839617,13.688999987642706,-1.5887888186274228
43,4.141889450195475,13.696999997307508,-1.5711042698305344
44,2.0942926738560566,13.688999985860882,-1.4955653240053213
45,1.260263835890648,13.689938704352006,-1.3667578981693809
46,1.1203364371774254,14.8492780438208,-1.7167584355836971
47,1.425003466843556,13.669000079453689,-1.4996545723315087
48,0.901400595304253,13.716002956278487,-1.2998600556786877
49,1.2371722604204562,13.646321841213219,-1.3541208488566876
50,0.7938991863729287,13.551999977261909,-1.4155157330515018
51,3.9322050300290825,13.697000000577845,-1.4547115182773878
52,2.943278838535353,13.743500001524318,-1.1791888052638935
53,2.5857175459840978,13.687999996670566,-1.5828185420370389
54,2.5649484593583405,13.57349998310206,-1.4531836513065035
55,0.6847181030756018,13.543999752694706,-1.3896759690349363
56,1.2200612096914019,13.61999997615126,-1.383745720512164
57,1.1096911219951342,13.429998136802883,-1.2432640818405503
58,1.141319579958807,13.552001203735664,-1.4204923982096112
59,3.315734390729842,13.799999959329822,-1.466257925918424
60,3.768279296247431,13.696999991033628,-1.2664871813950846
61,1.2440679959979206,13.619999816030571,-1.5504077048404308
62,0.011651101692726533,10.85299655161958,-0.7902793266141512
63,6.685628316156438,13.76158453172071,-1.470263329781195
64,1.3278009541328677,13.620002656302901,-1.4561927907370222
65,1.244254416693499,13.6230186958203,-1.336862130737802
66,1.4638113008289002,13.689000015532898,-1.1331068438034455
67,1.2021418629329053,13.584456327161693,-1.4092988575037588
68,2.1977796625991703,13.573500237163529,-1.4799636858562653
69,2.1882800171102565,13.677999992935336,-1.3432792963627258
70,1.2476823620163837,13.621291312701578,-1.2966684650544713
71,1.3517331894165507,13.64799996619473,-1.2150582400908743
72,4.060183250839468,13.69699998468003,-1.2055391439695367
73,2.1017967433689444,13.687999827586097,-1.555810956414876
74,1.6816013500223852,13.688999559648185,-1.2642087551218397
75,3.9051541147716637,13.696999981378026,-1.2375444309171606
76,1.046537476616471,18.385029170652892,-1.2527073145769707
77,1.3002923885385638,13.599450262756733,-1.349439193125069
78,0.9248508775751352,13.474573593404681,-1.3771873878350316
79,0.6949881083215868,13.514205040183668,-1.483593300056163
80,1.2264921290997282,13.682482283077015,-1.3649078849370389
81,0.9417537123794275,13.501999902284261,-1.2724963287796813
82,3.776937301927811,13.69699999994549,-1.3387109937702446
83,7.230463537912394,13.74349999899654,-1.4765183944903892
84,9.891296869675891,13.972000000178767,-1.4464880245557015
85,1.5460355504855332,13.502000130622498,-1.089641898278631
86,1.3092622446609257,13.546796899876057,-1.3134344320673093
87,1.188343805954654,13.658045191492203,-1.3797849480200448
88,1.240491397302823,13.639550930378721,-1.3447090340426873
89,1.9618910167166463,13.687998149215586,-1.374191056496584
90,4.265746446428201,13.743500050607075,-1.574225833102713
91,3.0681094235857254,13.689000028410494,-1.435668748215632
92,2.0071340789231473,13.551999959066684,-1.2406187442950452
93,1.817576393990594,13.573499998179997,-1.5887201585660105
94,2.4802719645497318,13.573499997727048,-1.2516090192612104
95,1.4973766127569221,13.620000820126542,-1.3508810439825303
96,0.3780975052814771,13.299741001645621,-1.4194395541050038
97,2.377128387086832,13.668001495909182,-1.552950456188571
98,1.931820799333784,13.677999290606031,-1.2868964588017322
99,1.3709349177732912,13.678000210444266,-1.3943030349663528
100,1.3596691815429374,13.648493077422124,-1.4379773769154216
101,1.2114060164725882,13.419174983146888,-1.3587438070934232
102,4.207629565087423,13.884000000436224,-1.4890878607397204
103,1.5083150681615587,13.689013795157841,-1.4258029097387612
104,6.841685586973668,13.749260367723473,-1.297181944850521
105,5.570149051577774,13.728878035950618,-1.3065339960300701
106,0.8890080189403506,13.677999403542348,-1.2467654010817084
107,1.1773234791607976,13.812999987780506,-1.500774454099563
108,1.8701333116036314,13.51399965147695,-1.195365971548806
109,0.7530389902054786,13.689000913946803,-1.5261296687899608
110,1.477402125605345,13.665000055290765,-1.3870903942154718
111,2.4020726871841536,13.549999995064265,-1.408977160634473
112,0.8025585139096396,13.68200117665688,-1.4800266867599015
113,1.6112898834774922,13.502011526820397,-1.283529438689727
114,1.511959402443435,13.573500007374447,-1.3924304552495896
115,9.329020853701845,13.7159999991445,-1.297597737849638
116,2.241898319457671,13.57350014137886,-1.2041886451878034
117,1.0952491269995104,15.121390608077686,-1.53609025992218
118,0.6522932558894746,13.67800037357216,-1.4559005978434785
119,3.5954169948627728,13.697000096847356,-1.5088322520469197
120,1.7618013790806457,13.861000049059907,-1.3360393667494592
121,0.7968767338884035,13.544001361378488,-1.4078626781620343
122,7.625416151214109,13.716000008208002,-1.4602617670980953
123,1.2336021002106414,13.650989238500795,-1.354561139584428
124,3.637868870409056,13.697000001189712,-1.2146887309376557
125,4.251185227808129,13.696999987850074,-1.2646905089438865
126,2445.9546860497708,14.254773154635298,-1.4927128000637635
127,1.561942033525244,13.65800006891601,-1.3677589085799018
128,1.3541683191563694,13.5609988095815,-1.1576627926905325
129,1.2613427172915341,13.556977790291503,-1.438119715079338
130,1.1755994420401565,17.24524007858244,-1.2016330895259455
131,1.2109284121778923,13.55490227505674,-1.3448841596085561
132,1.0552612068402656,18.333003486272005,-1.2660413614647124
133,1.7819308184278109,13.64770662885041,-1.2019862721818217
134,7.9267468459078465,13.715999999315057,-1.3472527528789384
135,1.2850965299318808,13.586873541265795,-1.354596358015927
136,0.5942187702960449,13.620001363832905,-1.2799837608892697
137,2.1947763303444066,13.68899999976544,-1.4360305820146202
138,3.3680605801061203,13.696999818399682,-1.3580783779664074
139,2.344767231229441,13.696999982356896,-1.5965975793851306
140,1.0124024781238639,17.110857556129346,-1.4820706467917741
141,3.588868293946998,13.696999855834667,-1.385553757517636
142,2.828658365737722,13.573500006023625,-1.3830473395148903
143,1.0895676906952088,13.664998862952743,-1.3943352423457527
144,1.9745168547229626,13.744858984951396,-1.4681250702182724
145,4.244698897591205,13.696999973500757,-1.510127029244003
146,3.088939945133811,13.696999995384054,-1.3867154148830791
147,1.2578136908912851,13.54479191196301,-1.312025679538099
148,1.7809238855634324,13.575688350808331,-1.2286551138827457
149,0.9587305387180455,17.443322572791402,-1.7308606621768887
150,1.0467061588367237,13.613177649070252,-1.5087232234618289
151,2.602149589032239,13.573500186251582,-1.4207954270551908
152,1.3470291679813613,13.56100005473364,-1.3862706260508832
153,1.5813966455738995,13.60279716512725,-1.1018576323537728
154,3.4534863002172456,13.696999998940855,-1.149893534033096
155,1.2688221726287816,13.543000046452782,-1.4260436903096028
156,2.553389102937616,13.696999993273028,-1.4569547141245995
157,7.415480948417592,13.74350000597924,-1.3949773398644778
158,5.6880772033865075,13.697000017516142,-1.3330043582764484
159,1.1929521966664025,13.582919077995257,-1.4508082831991413
160,1.249506697471661,13.573936054590922,-1.3300540346691991
161,1.907875299768864,13.688999389473567,-1.4149750053179704
162,2.837767071882387,13.688000007016075,-1.5151561643367715
163,1.1845933025123654,17.44945396203057,-1.1887064919489112
164,1.7437001273976902,13.688999962316318,-1.5106968461540649
165,2.5427137073712007,13.677999758017975,-1.4799845469415276
166,1.3879944082266946,13.623003649458282,-1.457923352108626
167,0.983503005544013,13.549999682641701,-1.2277318262682784
168,2.109657236655777,13.68200032993695,-1.5136851486447505
169,1.2033866998061828,13.743500163107118,-1.7182438567104823
170,1.4477053862692508,13.573500095939103,-1.2359816587894334
171,1.982443212477939,13.55000016834937,-1.3586748775624273
172,1.6892418636253468,13.550000235530604,-1.5481593791940438
173,1.0737051425014221,13.873000797099827,-1.4310304564789083
174,1.046717861106269,18.257532342384906,-1.3224691550029524
175,1.8237360811365968,13.684000088270563,-1.4240814213981925
176,1.284227437330431,13.640452363890173,-1.3406932952032824
177,1.0545009567564376,13.495998486570958,-1.396703870593567
178,1.0638026242390795,13.687000245699828,-1.70455332684849
179,1.3770925307309203,13.550000323517942,-1.4418955324194933
180,1.7563542617772387,13.688999999767113,-1.4288181214631235
181,5.654535448328241,13.716000055453076,-1.2181069511569493
182,2.9971069181586505,13.687999994403558,-1.4938868061465027
